"PreMajor","IMajor","FMajor","Masters","PhD","Prof","NM","total","MeanAge","Males","White","FT","Transfer","Resident","Foreign","MeanCredits","MeanTransCredit","MeanUCredit","MeanUGPA","MeanHSGPA","MeanTransGPA","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","Fresh","Soph","Jr","Sen","Grad","C1","C2","C3","C4","C5","HS1","HS2","HS3","HS4","HS5","T1","T2","T3","T4","T5","cnum","secnum","term","Dept"
"1","0","6","0","0","0","0","7","30.7","86%","86%","86%","86%","100%","0%","13.0","63.9","35.0","2.52","2.90","2.75","Sociology","Health Promotn & Educ","English","Undeclared",NA,NA,NA,NA,NA,NA,"14%","0%","29%","57%","0%","ANTH 3111 - First Nations E N Amer","ANTH 3141 - Himalayan Kingdoms","SOC 3030 - Social Structure","SOC 3561 - Criminology","ETHNC 2590 - Pacific Islander Am Exp","JUDGE MEMORIAL HIGH",NA,NA,NA,NA,"BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","ESTRELLA MOUNTAIN COMMUNITY CO","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY",3112,2,1084,"SOC"
"11","0","25","0","0","0","0","36","24.5","47%","72%","89%","56%","92%","0%","14.4","51.3","54.2","2.79","3.34","3.00","Sociology","Social Work","Environmental Studies","Mass Communication","Economics","Psychology","Occupational Therapy St","Pharmacy","English","Anthropology","0%","8%","42%","50%","0%","SOC 3111 - Research Methods","SOC 3140 - Social Theory","SOC 3365 - Ethnic Minorities Amer","SOC 3337 - Sociology Of Gender","SOC 3040 - Sociology of Religion","JORDAN HIGH SCHOOL","JUDGE MEMORIAL HIGH","BOISE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","COTTONWOOD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH","DIXIE STATE COLLEGE","EL CAMINO COLLEGE",3112,3,1084,"SOC"
"3","0","32","0","0","0","0","35","27.5","34%","77%","51%","57%","97%","0%","11.3","58.9","63.2","2.86","3.43","3.05","Sociology","SS Behav Science & Health","Environmental Studies","Social Work","Political Science","Medicine","Human Develop & Family Std","Undeclared","Mass Communication","Special Education","0%","6%","26%","69%","0%","SOC 3140 - Social Theory","BSH 5000 - BS&H Capstone","SOC 3337 - Sociology Of Gender","SOC 3111 - Research Methods","SOC 3562 - Juvenile Delinquency","BRIGHTON HIGH SCHOOL","HIGHLAND HIGH SCHOOL","JORDAN HIGH SCHOOL","BINGHAM HIGH SCHOOL","CLEARFIELD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","LDS BUSINESS COLLEGE","NORTH CENTRAL TECHNICAL COLLEGE",3112,10,1084,"SOC"
"4","1","21","0","0","0","0","26","25.1","35%","81%","88%","54%","85%","0%","13.7","55.7","52.6","3.01","3.26","3.00","Sociology","Psychology","Undeclared","Mass Communication","English","Spanish","History Tchg","Consumer & Community Stds","Economics","Law","0%","15%","42%","42%","0%","SOC 3365 - Ethnic Minorities Amer","SOC 3111 - Research Methods","SOC 3020 - Social Psychology","SOC 3030 - Social Structure","SOC 3741 - Sociology of Migration","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","JUDGE MEMORIAL HIGH","LACONIA HIGH SCHOOL","MURRAY HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","FLORIDA COMMUNITY COLLEGE OF JACKSONVILLE","GROSSMONT COLLEGE",3140,1,1084,"SOC"
"2","1","8","0","0","0","0","11","30.5","55%","73%","27%","45%","100%","0%","9.7","66.9","67.3","3.04","3.73","2.82","Sociology","Political Science","Psychology","Speech Communication","Intmd Psychology",NA,NA,NA,NA,NA,"0%","0%","18%","82%","0%","PSY 3215 - Dev Inf & Childhood","SOC 3111 - Research Methods","SOC 3112 - Social Statistics","COMM 5540 - Media & Diversity","ECON 3100 - Labor Economics","CHICO SENIOR HIGH SC","TAYLORSVILLE HIGH SC","UINTAH HIGH SCHOOL","VIEWMONT HIGH SCHOOL","WOODS CROSS HIGH SCH","SALT LAKE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","WEBER STATE UNIVERSITY",NA,NA,3140,20,1084,"SOC"
"10","0","26","0","0","0","0","36","27.6","42%","64%","42%","72%","94%","0%","10.4","62.0","48.6","2.79","3.21","2.99","Sociology","Undeclared","Economics","Psychology","Political Science","Law","Mass Communication","SS Beh Science Health",NA,NA,"0%","3%","39%","58%","0%","SOC 3337 - Sociology Of Gender","SOC 3112 - Social Statistics","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","SOC 3020 - Social Psychology","JORDAN HIGH SCHOOL","BINGHAM HIGH SCHOOL","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","JUDGE MEMORIAL HIGH","SALT LAKE COMMUNITY COLLEGE","CHABOT COLLEGE","LDS BUSINESS COLLEGE","UNIVERSITY OF MONTANA","UTAH STATE UNIVERSITY",3140,70,1084,"SOC"
"3","0","5","0","0","0","0","8","27.3","38%","75%","63%","50%","100%","13%","11.9","51.1","64.0","2.67","3.42","2.97","Sociology","Mass Communication","Education",NA,NA,NA,NA,NA,NA,NA,"0%","25%","38%","38%","0%","SOC 3111 - Research Methods","SOC 3380 - Race/Ethncty/Cls/Gender","SOC 3561 - Criminology","SOC 3030 - Social Structure","GEO 1000 - Natural Disasters","BRIGHTON HIGH SCHOOL","HIGHLAND HIGH SCHOOL","JUAN DIEGO CATHOLIC","MURRAY HIGH SCHOOL",NA,"SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY",NA,NA,NA,3334,1,1084,"SOC"
"10","7","41","0","0","0","0","58","22.2","38%","76%","91%","29%","84%","2%","13.6","36.5","49.7","3.09","3.57","3.31","Undeclared","Sociology","Intmd Psychology","Psychology","Human Develop & Family Std","Mechanical Engg","Spanish","Political Science","Medicine","Business","9%","16%","50%","26%","0%","SOC 3561 - Criminology","SOC 3436 - Global Social Structure","SOC 3562 - Juvenile Delinquency","POLS 1100 - US National Govt","PSY 3260 - Soc & Person Devel","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","KEARNS HIGH SCHOOL","BINGHAM HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","GREEN RIVER COMMUNITY COLLEGE",3337,1,1084,"SOC"
"18","0","45","0","0","0","1","64","23.2","42%","83%","80%","42%","98%","0%","12.7","47.1","49.0","3.01","3.59","3.38","Sociology","Undeclared","Biology","Economics","Psychology","Music","Medicine","English","Electrical Engg","Education","8%","19%","34%","39%","0%","SOC 3560 - Deviant Beh/Soc Control","WRTG 2010 - Intermediate Writing","SOC 3111 - Research Methods","IS 2010 - Computer Essentials","MUSC 2100 - Hist of Rock'n Roll","BRIGHTON HIGH SCHOOL","TAYLORSVILLE HIGH SC","COTTONWOOD HIGH SCHO","DAVIS HIGH SCHOOL","JORDAN HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","COLLEGE OF EASTERN UTAH","COLUMBIA COLLEGE-SLC",3337,2,1084,"SOC"
"7","2","29","0","0","0","0","38","27.8","34%","84%","47%","58%","97%","0%","10.3","52.2","65.8","2.95","3.19","3.29","Sociology","Psychology","Intmd Psychology","Human Develop & Family Std","Mass Communication","Economics","Health Promotion & Educatn","Electrical Engg","International Studies","Speech Communication","0%","3%","37%","61%","0%","SOC 3140 - Social Theory","SOC 3560 - Deviant Beh/Soc Control","SOC 3112 - Social Statistics","SOC 3020 - Social Psychology","SOC 3567 - White Collar Crime","ALTA HIGH SCHOOL","JORDAN HIGH SCHOOL","JUDGE MEMORIAL HIGH","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","LDS BUSINESS COLLEGE","UTAH STATE UNIVERSITY",NA,3337,70,1084,"SOC"
"17","13","41","0","0","0","1","72","24.9","50%","75%","75%","50%","93%","1%","12.6","52.2","50.0","3.08","3.27","3.17","Sociology","Intmd Business","Intmd Psychology","Business","Medicine","Urban Planning","Psychology","Biology","SS Behav Science & Health","Intmd Mechanical Engg","4%","17%","36%","43%","0%","SOC 3111 - Research Methods","SOC 3140 - Social Theory","SOC 3337 - Sociology Of Gender","URBPL 4960 - Special Topics","SOC 3562 - Juvenile Delinquency","JUDGE MEMORIAL HIGH","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","JUAN DIEGO CATHOLIC","OLYMPUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","DIXIE STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","LDS BUSINESS COLLEGE",3365,1,1084,"SOC"
"7","1","24","0","0","0","0","32","23.6","47%","72%","81%","44%","88%","3%","12.9","45.1","62.2","2.81","3.23","2.91","Sociology","Undeclared","Psychology","Education","Architectural Studies","Film Studies","Intmd Business","Mid East Std:Arabic","Linguistics","Human Develop & Family Std","3%","16%","44%","38%","0%","SOC 3111 - Research Methods","SOC 3562 - Juvenile Delinquency","SOC 3030 - Social Structure","PSY 3150 - Sensation & Perception","PSY 3010 - Research Methods Psych","EAST HIGH SCHOOL","LONE PEAK HIGH SCHOO","ALEXANDER SCHOOL THE","BEN LOMOND HIGH SCHO","BINGHAM HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","AMERICAN UNIVERSITY OF SHARJAH","BRIGHAM YOUNG UNIVERSITY - IDAHO","SHEPHERD UNIVERSITY",3380,1,1084,"SOC"
"3","0","12","0","0","0","0","15","24.1","47%","67%","80%","53%","87%","0%","13.5","56.7","71.2","2.69","3.25","2.93","Sociology","International Studies","SS Behav Science & Health","Law","Psychology",NA,NA,NA,NA,NA,"0%","13%","7%","80%","0%","SOC 3561 - Criminology","SOC 3112 - Social Statistics","SOC 3638 - Soc of Marriage & Fam","FCS 3450 - Family Economic Issues","SOC 3560 - Deviant Beh/Soc Control","HIGHLAND HIGH SCHOOL","CHAMPLAIN VALLEY UNI","DAVIS HIGH SCHOOL","JUDGE MEMORIAL HIGH","TOMS RIVER HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","LDS BUSINESS COLLEGE","SOUTHERN UTAH UNIVERSITY","UNIVERSITY OF TENNESSEE-KNOXVILLE",NA,3435,1,1084,"SOC"
"4","0","29","0","0","0","0","33","24.3","52%","73%","88%","33%","91%","3%","13.1","41.5","60.8","3.07","3.54","3.09","Sociology","International Studies","Psychology","Undeclared","Medicine","Management","English","Business","Political Science","Linguistics","3%","9%","45%","42%","0%","SOC 3337 - Sociology Of Gender","SOC 3562 - Juvenile Delinquency","ECON 2020 - Princ Of Macroeconomics","FCS 3905 - Modes Learn: WC","HIST 4090 - Perspectives World Hlth","KEARNS HIGH SCHOOL","SKYLINE HIGH SCHOOL","JORDAN HIGH SCHOOL","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","MID-AMERICA NAZARENE COLLEGE","SAINT JOSEPH'S UNIVERSITY","SOUTHERN UTAH UNIVERSITY",NA,3436,1,1084,"SOC"
"12","0","25","0","0","0","0","37","23.7","46%","78%","89%","49%","92%","0%","13.1","50.0","51.8","2.98","3.51","3.25","Sociology","Psychology","Business","Mass Communication","Undeclared","Social Work","Anthropology","SS Behav Science & Health","Architectural Studies","Theatre","8%","14%","41%","38%","0%","SOC 3337 - Sociology Of Gender","SOC 3741 - Sociology of Migration","POLS 3200 - Intro Law And Politics","SOC 3561 - Criminology","SOC 3112 - Social Statistics","HIGHLAND HIGH SCHOOL","COTTONWOOD HIGH SCHO","HILLCREST HIGH SCHOO","ALEXANDER SCHOOL THE","GRAND COUNTY HIGH SC","SALT LAKE COMMUNITY COLLEGE","LDS BUSINESS COLLEGE","SNOW COLLEGE","COLLEGE OF EASTERN UTAH","COLUMBIA COLLEGE-SLC",3560,1,1084,"SOC"
"12","5","39","0","0","0","0","56","24.4","39%","66%","70%","50%","80%","0%","12.1","50.6","55.9","2.83","3.43","3.19","Sociology","Intmd Psychology","Economics","Psychology","Human Develop & Family Std","Medicine","Undeclared","Anthropology","Education","Biology","0%","13%","36%","52%","0%","SOC 3111 - Research Methods","SOC 3140 - Social Theory","PSY 3150 - Sensation & Perception","SOC 3040 - Sociology of Religion","SOC 3337 - Sociology Of Gender","ALTA HIGH SCHOOL","HIGHLAND HIGH SCHOOL","JUAN DIEGO CATHOLIC","WEST HIGH SCHOOL","CHAPARRAL HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","DIXIE STATE COLLEGE","SNOW COLLEGE","CERRITOS COLLEGE",3560,10,1084,"SOC"
"10","6","35","0","0","0","0","51","22.9","53%","78%","82%","39%","86%","0%","13.2","45.8","43.3","2.97","3.39","3.24","Sociology","Undeclared","Intmd Psychology","Psychology","Political Science","Business","Education","Music","History","Biology","8%","35%","29%","27%","0%","SOC 3111 - Research Methods","SOC 3337 - Sociology Of Gender","SOC 3562 - Juvenile Delinquency","SOC 1020 - Social Problems","POLS 3200 - Intro Law And Politics","SKYLINE HIGH SCHOOL","JUDGE MEMORIAL HIGH","KEARNS HIGH SCHOOL","LAYTON HIGH SCHOOL","MURRAY HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","CALIFORNIA STATE UNI","MARION MILITARY INSTITUTE",3561,1,1084,"SOC"
"5","5","29","0","0","0","0","39","23.3","54%","69%","82%","46%","95%","0%","13.4","46.6","51.8","2.72","3.45","2.87","Sociology","Undeclared","Intmd Psychology","Economics","Intmd Business","Business","Psychology","SS Behav Science & Health","Anthropology","Philosophy","15%","13%","36%","36%","0%","SOC 3111 - Research Methods","SOC 1010 - Intro To Sociology","NUTR 1020 - Sci Fndtn Nutr & Health","SOC 3741 - Sociology of Migration","PSY 3010 - Research Methods Psych","HIGHLAND HIGH SCHOOL","PARK CITY HIGH SCHOO","EAST HIGH SCHOOL","JUAN DIEGO CATHOLIC","DUGWAY HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","LDS BUSINESS COLLEGE","THE OPEN UNIVERSITY OF ISRAEL","UNIVERSITY OF AKRON, MAIN CAMPUS","UTAH STATE UNIVERSITY",3561,2,1084,"SOC"
"3","1","5","0","0","0","0","9","26.1","44%","78%","44%","67%","100%","0%","10.4","57.7","61.3","3.23","3.94","3.24","Sociology","Anthropology","Intmd Business","Pharmacy","Psychology","Spanish","Finance","International Studies",NA,NA,"0%","0%","33%","67%","0%","SOC 3111 - Research Methods","SOC 3638 - Soc of Marriage & Fam","SOC 3020 - Social Psychology","WRTG 3012 - Social Sciences","WRTG 3016 - Business Writing","BOUNTIFUL HIGH SCHOO","FREMONT HIGH SCHOOL","WOODS CROSS HIGH SCH",NA,NA,"SALT LAKE COMMUNITY COLLEGE","NEW HAMPSHIRE TECHNICAL INSTITUTE","WEBER STATE UNIVERSITY","WESTMINSTER COLLEGE OF SALT LAKE CITY",NA,3561,20,1084,"SOC"
"7","3","37","0","0","0","0","47","25.6","40%","77%","81%","47%","89%","4%","13.4","46.3","52.9","3.05","3.36","3.09","Sociology","Psychology","Undeclared","Intmd Psychology","Political Science","Mass Communication","Law","Parks Recreation & Tourism","Linguistics","Education","0%","13%","45%","43%","0%","SOC 3111 - Research Methods","SOC 3380 - Race/Ethncty/Cls/Gender","SOC 3030 - Social Structure","SOC 3561 - Criminology","PSY 3410 - Social Psychology","MURRAY HIGH SCHOOL","BRIGHTON HIGH SCHOOL","FOREIGN HIGH SCHOOL","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","COLLEGE OF EASTERN UTAH",3562,1,1084,"SOC"
"3","0","14","0","0","0","1","18","27.3","44%","78%","56%","61%","100%","0%","11.1","61.8","44.5","3.19","3.60","3.30","Sociology","Undeclared","Psychology","Business","Non Matriculated","Speech Communication","Political Science",NA,NA,NA,"6%","11%","28%","56%","0%","SOC 3562 - Juvenile Delinquency","SOC 3560 - Deviant Beh/Soc Control","SOC 3020 - Social Psychology","SOC 3111 - Research Methods","SOC 3140 - Social Theory","ALTA HIGH SCHOOL","JORDAN HIGH SCHOOL","LONE PEAK HIGH SCHOO","RIVERTON HIGH SCHOOL","WOODS CROSS HIGH SCH","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","JAMESTOWN COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY",3564,70,1084,"SOC"
"6","1","26","0","0","0","0","33","25.1","64%","79%","58%","61%","85%","3%","11.6","56.4","61.2","2.81","3.46","3.08","Sociology","Political Science","Intmd Business","English","Art","Economics","Electrical Engg","Undeclared","Business","International Studies","3%","6%","27%","64%","0%","SOC 3560 - Deviant Beh/Soc Control","SOC 3337 - Sociology Of Gender","SOC 3030 - Social Structure","SOC 3561 - Criminology","SOC 3140 - Social Theory","EAST HIGH SCHOOL","JUDGE MEMORIAL HIGH","BRIGHTON HIGH SCHOOL","COPPER HILLS HIGH SC","GRANITE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","COLLEGE OF EASTERN UTAH","DIXIE STATE COLLEGE","HOGSKOLEN I LILLEHAMMER",3567,10,1084,"SOC"
"1","0","11","0","0","0","0","12","22.9","25%","67%","67%","50%","92%","0%","12.1","46.8","76.2","3.02","3.46","3.26","Sociology","Psychology","Economics","Mass Communication",NA,NA,NA,NA,NA,NA,"0%","8%","17%","75%","0%","SOC 3337 - Sociology Of Gender","SOC 3560 - Deviant Beh/Soc Control","ECON 3100 - Labor Economics","SOC 3561 - Criminology","SOC 3741 - Sociology of Migration","HIGHLAND HIGH SCHOOL","COTTONWOOD HIGH SCHO","PARK CITY HIGH SCHOO","SKYLINE HIGH SCHOOL","WOODS CROSS HIGH SCH","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLUMBIA COLLEGE-SLC",NA,NA,3593,1,1084,"SOC"
"3","2","9","0","0","0","0","14","26.5","64%","57%","57%","64%","100%","0%","10.6","52.3","55.6","2.92","3.58","2.97","Sociology","Economics","Intmd Psychology","Psychology","Spanish","Intmd Business","Business",NA,NA,NA,"7%","0%","57%","36%","0%","SOC 3561 - Criminology","SOC 3435 - Soc Of Econ Development","SOC 3020 - Social Psychology","SOC 3111 - Research Methods","ESSF 1145 - Bowling Elem","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL","NORTHRIDGE HIGH SCHO","WOODS CROSS HIGH SCH",NA,"SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","LDS BUSINESS COLLEGE","MOUNT WACHUSETT COMMUNITY COLLEGE",NA,3638,20,1084,"SOC"
"4","1","18","0","0","0","0","23","25.6","26%","78%","65%","65%","96%","0%","11.7","52.7","65.0","3.07","3.40","3.04","Sociology","Psychology","Political Science","Human Develop & Family Std","Speech Communication","Economics","Marketing","Intmd Psychology",NA,NA,"0%","9%","35%","57%","0%","SOC 3337 - Sociology Of Gender","SOC 3111 - Research Methods","SOC 3140 - Social Theory","PSY 3120 - Cognitive Psychology","SOC 3030 - Social Structure","TAYLORSVILLE HIGH SC","ALTA HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","GRANGER HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","OLYMPIC COLLEGE","PIERCE COLLEGE","SHEPHERD UNIVERSITY",3638,70,1084,"SOC"
"14","2","29","0","0","0","0","45","24.0","56%","73%","76%","60%","91%","2%","12.6","55.1","52.3","3.02","3.54","3.21","Sociology","Political Science","International Studies","Human Develop & Family Std","Social Work","Undeclared","Psychology","Architectural Studies","Computer Engineering","Urban Planning","0%","13%","42%","44%","0%","SOC 3111 - Research Methods","SOC 3337 - Sociology Of Gender","POLS 3200 - Intro Law And Politics","SOC 3560 - Deviant Beh/Soc Control","PSY 3150 - Sensation & Perception","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","COTTONWOOD HIGH SCHO","HIGHLAND HIGH SCHOOL","BEAR RIVER HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","UTAH VALLEY STATE COLLEGE",3650,1,1084,"SOC"
"7","0","14","0","0","0","1","22","23.1","32%","73%","77%","27%","86%","5%","13.1","34.5","67.7","3.35","3.64","3.57","Sociology","SS Behav Science & Health","Business","Psychology","Political Science","Degree Reached","Biology","Physical Therapy","Medicine","Finance","0%","9%","41%","50%","0%","SOC 3673 - Social Epidemiology","BSH 5000 - BS&H Capstone","ED PS 5960 - Special Topics","MKTG 3000 - Marketing Vision","SOC 3560 - Deviant Beh/Soc Control","ANTIOCH HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","CALIFORNIA HIGH SCHO","CENTURY HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY HAWAII CAMPUS","COMMUNITY COLLEGE OF SOUTHERN NEVADA","DIXIE STATE COLLEGE",NA,3671,1,1084,"SOC"
"7","1","6","0","0","0","0","14","26.6","36%","57%","21%","71%","100%","0%","8.7","60.8","42.2","2.81","3.44","3.19","Sociology","Mass Communication","Economics","Intmd Psychology","SS Beh Science Health","Psychology","Education",NA,NA,NA,"7%","21%","29%","43%","0%","COMM 1530 - Basic Photography","SOC 3140 - Social Theory","ANTH 3969 - Special Topics","FCS 3470 - Interntl Consumr Policy","SOC 1015 - Intro to Data Analysis","BRIGHTON HIGH SCHOOL","GRANITE ALTERNATE HI","HIGHLAND HIGH SCHOOL","TAYLORSVILLE HIGH SC",NA,"SALT LAKE COMMUNITY COLLEGE","WESTMINSTER COLLEGE OF SALT LAKE CITY",NA,NA,NA,3671,70,1084,"SOC"
"12","0","49","0","0","0","0","61","24.3","36%","82%","92%","56%","97%","2%","13.7","50.4","65.6","3.12","3.48","3.25","SS Behav Science & Health","Sociology","Medicine","Psychology","Anthropology","Undeclared","Business","Dentistry","Biology","English","0%","0%","26%","74%","0%","BSH 5000 - BS&H Capstone","ANTH 4133 - Maternal & Child Health","PHIL 3520 - Bioethics","MKTG 3000 - Marketing Vision","BIOL 2325 - Human Anatomy","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","COTTONWOOD HIGH SCHO","HIGHLAND HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","SNOW COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY",3673,1,1084,"SOC"
"11","5","34","0","0","0","0","50","25.8","48%","70%","76%","64%","90%","0%","12.9","58.6","49.9","2.97","3.36","3.23","Sociology","International Studies","Intmd Psychology","Psychology","Human Develop & Family Std","Art","Business","Undeclared","Accounting","Urban Planning","2%","12%","34%","52%","0%","SOC 3560 - Deviant Beh/Soc Control","SOC 3111 - Research Methods","SOC 3561 - Criminology","SOC 3337 - Sociology Of Gender","SOC 3365 - Ethnic Minorities Amer","BRIGHTON HIGH SCHOOL","HIGHLAND HIGH SCHOOL","ANTIOCH HIGH SCHOOL","EAST HIGH SCHOOL","ENOSBURG FALLS HIGH","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","COLUMBIA COLLEGE-SLC",3741,1,1084,"SOC"
"0","0","1","0","0","0","1","2","23.0","0%","100%","100%","0%","100%","0%","12.5","4.0","121.5","3.15","3.28","2.70","Sociology","Degree Reached",NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","0%","100%","0%","COMM 1530 - Basic Photography","FINAN 1200 - Mgt Pers Finance","H EDU 3350 - Eating Dis & Body Image","GNDR 3040 - Psych Of Gender","MUSC 1236 - Survey Of Jazz","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL",NA,NA,NA,"0","0","0","0","0",3952,3,1084,"SOC"
"67","7","62","0","0","0","0","136","21.0","65%","76%","88%","18%","88%","3%","13.7","31.6","37.8","3.03","3.49","3.20","Undeclared","Business","Dentistry","Education","Sociology","Psychology","Biology","Pharmacy","Medicine","Law","43%","26%","22%","9%","0%","WRTG 2010 - Intermediate Writing","IS 2010 - Computer Essentials","BUS 1050 - Foundations of Business","MATH 1010 - Intrm Algebra","MATH 1090 - Coll Alg Bus/Soc Sci","OLYMPUS HIGH SCHOOL","BRIGHTON HIGH SCHOOL","SKYLINE HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","WOODS CROSS HIGH SCH","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","DIXIE STATE COLLEGE","WEBER STATE UNIVERSITY","FOOTHILL COLLEGE",1010,1,1088,"SOC"
"49","3","41","0","0","0","1","94","20.0","46%","80%","89%","16%","89%","3%","13.6","29.5","29.5","2.73","3.45","3.17","Undeclared","Business","Social Work","Film Studies","Education","Psychology","Medicine","Law","Dentistry","Nursing","63%","26%","10%","2%","0%","WRTG 2010 - Intermediate Writing","PSY 1010 - General Psychology","PHIL 1000 - Intro: Survey of Philosophy","MUSC 1010 - Introduction to Music","BUS 1050 - Foundations of Business","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","JORDAN HIGH SCHOOL","HIGHLAND HIGH SCHOOL","JUAN DIEGO CATHOLIC","SALT LAKE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","LDS BUSINESS COLLEGE","WEBER STATE UNIVERSITY",1010,2,1088,"SOC"
"28","2","34","0","0","0","2","66","20.9","53%","80%","86%","20%","85%","3%","13.5","29.8","36.1","3.01","3.52","3.30","Undeclared","Business","Sociology","Psychology","Intmd Business","English","Social Work","Architectural Studies","Pharmacy","Art","42%","35%","15%","8%","0%","WRTG 2010 - Intermediate Writing","PSY 1010 - General Psychology","IS 2010 - Computer Essentials","POLS 1100 - US National Govt","HIST 1700 - American Civilization","OLYMPUS HIGH SCHOOL","HIGHLAND HIGH SCHOOL","SKYLINE HIGH SCHOOL","EAST HIGH SCHOOL","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","FORT LEWIS COLLEGE","MOORPARK COLLEGE","NAUGATUCK VALLEY COMMUNITY TECHNICAL COLLEGE",1010,3,1088,"SOC"
